kindNum,neuterYn,sexCd,weight,noticeDays,age2,processState
114,N,M,2.2,10,0,1
114,N,M,12.7,10,2,0
114,N,M,8,10,6,1
114,N,M,9.8,10,2,0
114,U,M,6,10,8,0
114,U,F,20,10,3,1
114,N,M,1,8,0,0
114,N,F,1,8,0,0
114,N,M,1,8,0,0
114,N,M,1,8,0,0
114,N,F,1,8,0,0
114,N,F,1,8,0,0
114,N,M,1,8,0,0
114,U,M,17,9,2,0
114,U,M,7,9,1,1
101,U,F,5,9,10,0
113,Y,M,1.48,8,0,1
114,U,F,4,10,4,0
114,N,M,15.5,10,2,0
67,N,M,24,9,5,1
114,U,F,5,10,2,0
114,N,M,5.9,9,2,0
89,N,F,3,9,3,1
114,N,M,8,9,1,0
90,N,M,5,10,1,1
126,N,F,4,10,0,1
100,N,M,10,10,4,1
69,N,M,29,10,5,0
114,N,M,1.7,10,0,1
114,N,F,1.8,10,0,1
114,N,M,19,10,5,0
114,N,M,2,10,0,1
114,N,F,2,10,0,1
114,N,F,2,10,0,1
114,N,F,2,10,0,1
128,N,M,6,12,7,1
114,N,F,2.1,12,0,1
114,N,F,4.1,10,0,0
114,N,F,3.8,10,0,0
114,N,M,10.3,10,3,0
114,N,M,12.4,10,2,0
128,N,M,3.7,9,3,0
114,U,F,4,10,2,1
114,N,M,6.8,10,2,1
114,U,F,2,10,5,1
38,N,M,7,10,3,1
126,N,F,6.5,10,0,1
114,U,M,6,10,3,0
124,N,M,3.8,10,4,1
67,U,F,15,11,7,0
114,U,M,12,7,1,0
114,U,F,8,7,1,0
114,U,F,8,7,1,0
114,U,M,8,7,1,0
114,U,F,15,7,1,0
114,U,F,4.9,12,2,0
114,N,F,3,10,0,1
114,N,F,5,10,2,0
114,U,M,5,10,1,0
114,U,M,4,10,2,1
114,U,M,6,10,1,0
114,U,F,4,10,2,0
114,U,F,4,10,2,0
114,U,F,4,10,2,0
114,U,F,4,10,2,1
114,N,F,4,10,2,1
114,U,F,6,10,2,1
114,U,M,3,10,1,1
89,N,M,2,10,6,1
114,N,F,3.5,10,1,1
114,N,M,6.3,20,0,0
114,U,F,4.1,20,0,0
114,N,M,5.6,10,0,1
114,U,F,10,10,0,0
114,U,M,10,10,3,0
114,N,M,2.1,10,0,0
114,U,F,16,10,2,0
114,N,M,4,10,0,0
114,N,M,4.9,10,0,0
114,U,M,21,10,0,0
114,U,M,15.5,10,0,0
114,N,F,7.7,10,0,0
114,N,F,6.8,10,0,0
114,N,M,5.6,10,0,0
114,U,F,11.5,10,0,0
114,N,M,5.4,10,0,0
114,N,M,6.2,10,0,0
114,N,F,7.5,10,0,1
114,N,M,1.2,10,0,0
114,N,F,1.1,10,0,0
114,N,M,1.1,10,0,0
114,U,F,9,10,2,0
114,N,F,3.5,10,0,0
114,N,F,4.2,10,0,0
114,N,M,4,10,0,0
114,N,F,4,10,0,0
114,U,F,13.3,10,1,0
114,N,M,3,10,0,0
114,N,M,3,10,0,0
114,N,M,3,10,0,0
114,U,F,13,10,2,0
114,U,F,2,10,0,0
114,U,M,2,10,0,1
114,U,M,1.5,10,0,1
114,U,M,1.5,10,0,1
114,N,M,7,10,4,1
114,U,M,6,10,0,0
113,U,F,3.5,10,4,1
128,N,F,3.2,14,1,0
128,N,F,3.5,14,5,0
114,N,F,7.5,14,3,0
114,U,M,3,7,2,0
114,N,F,5,9,3,1
77,N,F,5,10,0,1
67,N,F,15,10,5,0
67,N,F,6,14,0,0
67,N,M,18,14,4,0
114,N,F,17,14,1,0
103,U,M,7,10,2,1
114,U,F,16,10,2,1
27,U,F,14.3,10,5,1
114,U,F,1,10,0,1
72,U,F,1.5,10,6,1
32,U,F,3,10,6,1
114,N,M,27,8,1,0
114,N,M,3,10,2,0
114,U,M,3,9,0,0
114,U,M,3,9,0,1
114,U,F,9,9,2,0
114,U,F,6,9,1,0
120,U,M,32,9,2,0
114,U,F,10,9,3,0
114,U,F,10,9,2,1
113,Y,M,7,9,4,1
114,N,F,6,10,3,0
114,N,F,5.4,10,3,0
72,U,F,3.2,10,0,1
114,U,Q,15,10,2,0
114,N,M,15,10,1,0
114,U,F,6,10,1,0
114,U,M,5,10,0,0
22,N,M,4,10,0,1
114,N,Q,5,9,5,0
114,N,M,9.5,10,0,0
114,N,M,5.7,10,0,0
114,Y,F,12,10,1,1
114,Y,M,12.5,10,1,1
114,Y,F,18,10,1,1
114,N,M,11,10,0,0
114,N,M,11.5,10,0,0
114,N,F,10.7,10,0,0
114,N,M,16,10,1,0
89,U,F,2.8,10,2,1
89,N,M,4.5,9,6,1
114,N,M,9.25,10,3,0
124,U,Q,8.6,10,2,0
72,U,M,4,10,8,1
114,U,F,5,10,5,0
13,Y,M,14.4,10,2,1
114,N,M,4.8,10,0,0
113,N,F,4.5,10,2,1
114,N,F,1.7,10,0,1
114,U,M,3,10,0,1
114,U,M,4,10,1,0
114,U,F,5,10,2,0
114,U,M,7,10,2,0
114,U,M,10,10,1,0
20,Y,M,5,10,0,1
18,U,F,4,10,6,1
114,N,M,2,10,0,0
128,N,F,3.3,10,2,1
128,N,F,3.2,10,2,1
114,N,M,0.05,10,0,1
114,N,F,7,10,1,0
114,U,F,3,10,1,1
114,U,Q,3.5,10,0,0
114,U,Q,3.5,10,0,0
114,U,Q,3.5,10,0,0
114,U,Q,3.5,10,0,0
114,U,Q,3.5,10,0,0
114,U,Q,3.5,10,0,0
114,U,Q,3.5,10,0,0
114,N,F,25,10,2,0
114,U,M,1,10,0,1
114,Y,M,1,10,0,1
114,U,F,1,10,0,1
114,U,F,1,10,0,1
114,U,F,1,10,0,1
114,U,F,10,10,10,1
124,N,F,6,10,2,1
100,N,F,12,10,0,1
114,N,M,3,15,1,0
114,U,M,0.5,10,0,0
114,U,M,6,10,0,0
114,U,M,7,10,0,0
114,U,F,5,10,0,0
125,N,F,4,10,2,1
114,N,M,5,10,3,0
114,U,F,2,10,0,0
114,N,M,4.5,10,0,0
114,N,F,4.1,10,0,0
114,N,F,2,10,0,1
114,N,M,2,10,0,1
114,N,M,2,10,0,1
114,N,M,2,10,0,1
114,N,M,5,10,0,1
72,N,M,4.2,10,3,1
114,U,M,8,10,1,0
114,U,M,0.9,10,0,1
114,U,M,0.9,10,0,1
114,U,F,1,10,0,1
114,U,F,1,10,0,1
114,U,F,1,10,0,1
114,U,M,1,10,0,1
114,U,M,1,10,0,1
114,U,M,1,10,0,1
128,U,F,4,10,3,1
114,N,M,5.1,10,1,1
128,Y,M,4.6,7,4,0
32,N,F,5,10,2,1
114,N,F,6,10,0,0
113,N,M,4,10,3,0
114,N,F,3,10,0,1
114,N,M,4,10,0,1
114,U,M,6,10,3,1
114,U,F,3,10,0,1
114,U,F,5.2,10,0,0
114,U,M,4.3,10,0,0
114,U,M,4.7,10,0,0
205,U,F,3,10,1,0
69,N,M,25,10,3,0
114,N,M,7.5,10,2,1
114,N,M,8.5,10,2,1
114,N,M,6.3,10,4,1
89,N,M,5,10,7,1
128,N,F,4.7,10,4,1
80,N,M,7.84,10,0,0
114,N,F,3,10,0,0
114,N,M,3,10,0,0
114,N,F,3,10,0,0
114,N,F,3,10,0,0
114,U,F,8,10,4,1
114,U,F,8,10,4,1
114,U,Q,20,10,4,0
114,N,F,18,10,3,0
114,N,F,2.5,10,0,0
103,N,M,24,10,5,1
114,N,F,2.1,10,0,1
128,N,M,5.5,10,4,1
114,N,M,11.5,10,4,0
114,N,F,1.9,10,0,1
67,U,M,18.5,10,5,0
114,N,M,20,10,1,0
114,U,F,15,12,0,0
114,N,F,4.2,12,0,0
114,N,M,6.3,10,4,0
128,Y,M,2.5,10,1,1
114,N,M,4.5,10,2,1
114,N,F,0.7,10,0,0
114,N,F,0.8,10,0,0
113,N,M,3.2,10,9,1
114,N,F,1.5,10,0,1
114,Y,M,7.48,10,0,1
114,U,M,4.5,10,0,0
114,U,F,15,10,2,1
89,U,F,3,10,10,1
114,U,F,2,10,0,1
114,U,M,2,10,0,0
114,U,F,5,10,1,1
114,N,M,3,10,0,0
114,N,M,3,10,0,0
114,N,M,3,10,0,0
114,N,M,7,10,1,0
114,N,M,18,10,6,0
114,N,M,0.5,12,0,1
114,U,F,5,10,3,0
128,N,M,3.6,10,3,1
67,U,F,12,10,3,0
114,N,F,3,10,2,0
114,N,M,1,10,1,0
114,N,F,1,10,1,0
114,N,F,1,10,1,0
114,N,F,5,11,3,0
114,U,Q,13,7,1,0
114,U,M,8,10,1,0
114,U,M,7,10,2,0
114,U,M,3,10,1,1
114,U,M,4,10,1,0
114,U,M,3,10,1,0
114,U,M,3,10,1,0
114,U,F,4,10,1,1
114,U,F,4,10,1,1
114,U,M,4,10,1,1
114,U,M,4,10,1,1
114,U,M,3,10,1,1
114,U,M,3,10,1,1
114,N,F,4.85,10,1,0
114,N,M,5.26,10,1,0
114,N,M,1.7,10,0,0
125,Y,M,9,10,10,0
101,U,F,3,7,3,1
114,U,F,5.5,10,7,0
128,U,F,5.2,10,2,1
128,U,F,5.3,10,4,1
128,N,M,2.7,10,0,1
128,N,M,3,10,0,1
114,N,M,1,8,0,0
114,N,M,1,8,0,0
114,N,M,1,8,0,0
114,N,F,1,8,0,0
114,N,F,1,8,0,0
114,N,F,1,8,0,0
54,U,F,25,8,3,1
114,N,F,6.4,10,0,1
114,N,F,8.4,10,1,0
50,N,M,9,10,0,0
114,N,M,10.5,10,2,0
114,N,F,4,10,2,0
114,N,F,2.7,10,2,1
114,N,F,14.2,10,0,1
114,N,F,2.5,10,0,0
114,N,M,28,10,1,1
114,N,F,13,10,0,0
114,N,M,2,10,0,1
114,N,F,2,10,0,1
114,N,F,16,10,0,0
114,N,M,20,10,1,0
114,N,M,11,10,1,0
114,N,F,15,10,1,0
1,N,M,16.5,10,1,0
114,N,M,9.2,10,0,0
114,N,M,2.5,10,0,1
114,N,M,6,10,0,0
114,N,F,13,10,1,0
114,N,M,22,10,0,1
114,N,M,3,10,0,0
114,N,M,13.6,10,0,0
114,N,F,5.5,10,0,0
114,N,M,10,10,0,0
114,N,M,2,10,0,0
114,N,F,1.2,10,0,0
114,N,M,18.2,10,7,0
114,U,F,7,10,6,1
114,U,M,5,10,0,1
114,U,F,20,10,8,0
114,U,Q,1,10,0,1
114,N,M,3,10,0,1
114,N,M,0.5,10,0,1
114,N,F,6,10,1,0
114,N,M,6,10,1,0
114,N,M,4,10,0,1
72,U,F,4,10,0,1
13,U,F,8,10,0,1
114,N,F,2,10,0,0
114,N,F,2,10,0,0
99,U,F,6,10,3,1
128,U,M,3.5,10,2,0
114,N,M,6,10,9,0
114,N,M,7,10,1,1
126,N,M,4,10,0,1
114,U,F,0.1,7,0,1
114,U,F,0.1,7,0,1
114,U,F,0.1,7,0,0
114,U,M,0.1,7,0,1
114,U,F,0.1,7,0,1
114,N,M,40,10,5,1
89,N,M,3,10,3,1
114,N,F,5.8,10,5,1
114,N,M,5.5,10,2,1
114,U,Q,1,10,0,1
114,U,F,11.7,10,3,1
101,U,F,5.8,10,2,1
114,U,F,2.2,10,0,0
114,U,F,3,10,0,0
114,U,F,2.4,10,0,0
114,U,F,2.5,10,0,0
114,N,M,10.8,10,0,0
114,U,F,9.9,10,0,0
114,N,M,16,10,1,0
114,U,F,2.7,10,0,0
114,N,M,3.4,10,0,0
114,U,F,2.8,10,0,0
114,U,F,3.2,10,0,0
114,N,M,18,10,2,1
89,N,M,3.5,10,3,0
114,N,M,15,7,0,0
114,U,Q,20,10,3,0
128,U,F,3,10,0,1
114,N,M,7.5,10,0,0
114,N,F,6.5,10,0,0
72,N,F,2.8,10,2,1
128,U,F,4.5,10,1,1
69,U,M,18,10,4,0
114,U,F,3,10,0,1
108,U,F,4.8,10,0,1
114,U,F,7.3,10,2,0
114,N,F,10,11,3,0
114,N,M,3.3,11,0,1
114,N,M,0.5,14,0,0
114,N,F,0.5,14,0,0
114,N,F,0.5,14,0,0
103,N,F,20,14,2,1
114,N,M,10,14,2,0
114,Y,M,6,11,2,1
114,N,M,3.7,11,0,1
114,N,M,4.1,11,0,0
114,N,F,3,11,0,1
114,N,M,3.2,11,0,1
114,N,F,2.8,11,0,1
114,N,F,2.7,11,0,1
114,N,F,3,11,0,1
114,N,F,4.2,11,0,1
114,N,F,8.5,11,1,0
128,U,F,4,7,3,1
72,U,M,3.5,11,0,0
114,U,Q,3.5,11,0,0
114,U,Q,3.5,11,0,0
114,U,Q,3.5,11,0,0
114,U,Q,3.5,11,0,0
114,U,Q,3.5,11,0,0
114,N,M,1,11,0,0
114,N,F,1,11,0,0
114,N,M,1,11,0,0
114,N,F,12,11,4,1
114,N,M,1.5,11,1,0
114,N,M,1.5,11,1,0
114,N,F,1.5,11,1,0
114,N,F,1.5,7,0,1
118,N,M,45,7,7,0
114,N,M,11,7,4,0
101,N,F,7,11,7,0
114,N,F,4,11,2,0
54,N,M,23,11,8,0
114,N,M,2,11,0,0
114,N,M,2,11,0,0
114,N,F,15,11,0,0
114,N,F,5,11,2,0
114,N,M,4,11,0,0
114,N,M,4,11,0,0
114,N,M,4,11,0,0
114,N,F,4,11,0,0
114,N,F,18,11,1,0
114,N,F,12,11,1,0
114,N,F,2,11,0,0
114,N,F,2,11,0,0
114,N,M,2,11,0,0
114,N,M,2,11,0,0
114,N,F,8,11,3,0
114,N,M,25,11,3,1
114,N,F,1,11,0,1
114,N,M,1.1,11,0,1
114,N,F,1.1,11,0,1
114,N,F,1,11,0,1
128,N,F,3.2,11,2,1
77,U,M,5,11,3,1
114,U,F,8,11,3,1
114,N,F,3,11,0,1
114,N,F,3,11,2,1
114,N,M,2,11,0,0
114,N,F,5,11,3,0
114,N,M,5,11,3,0
114,N,F,1.5,11,0,1
114,N,M,9,11,2,1
128,N,F,2.8,11,0,1
114,N,M,6,11,2,1
114,U,F,6,7,1,1
114,U,M,5,7,0,1
114,U,F,5,7,0,1
114,U,M,5,7,0,1
114,U,M,5,7,0,1
114,U,F,15,7,3,1
72,U,F,3,7,10,0
114,U,M,2,11,0,0
38,U,F,6.6,11,1,1
114,N,F,1.2,7,0,0
114,N,M,1.4,7,0,0
114,N,F,1.12,7,0,0
114,N,F,4.98,7,2,0
20,N,M,10,7,2,1
114,N,M,15,11,2,0
114,N,F,15,11,2,0
128,N,F,4,11,3,0
122,N,F,20,11,8,0
114,U,M,1.28,11,0,0
114,U,F,1.2,11,0,1
114,U,M,1.1,11,0,0
114,U,F,1.13,11,0,1
15,N,M,10,10,4,1
114,U,F,10,11,3,0
114,N,M,35,7,3,1
114,N,F,32,7,3,1
114,N,M,1.8,7,0,1
114,N,F,1.6,7,0,1
114,N,M,5.8,7,3,0
114,Y,M,7,7,3,0
114,N,F,22,7,0,0
114,Y,M,23,7,0,0
114,N,M,3.67,11,0,0
114,N,F,3.66,11,0,0
90,N,F,3.75,11,1,1
114,U,F,10,11,3,1
128,N,F,5,11,6,0
101,N,M,4,11,5,1
67,N,M,11,11,5,0
114,N,M,3.5,11,0,0
114,N,F,5,11,5,1
114,N,F,3,11,0,1
114,N,F,0.84,11,0,1
114,N,M,0.76,11,0,1
114,N,F,0.76,11,0,1
114,N,F,0.74,11,0,1
114,N,F,5.2,11,1,1
114,N,F,8.3,11,1,0
114,N,M,14,11,2,0
114,N,M,5.7,11,1,0
38,N,F,5.4,11,4,1
128,N,M,4,11,2,1
124,U,F,7.6,11,1,1
114,N,M,3.2,11,0,1
18,Y,M,4.3,7,1,1
114,N,M,5.3,7,6,0
114,U,M,1,11,0,1
54,U,M,25,11,4,0
114,U,F,1,11,0,1
114,U,F,0.9,11,0,1
114,U,F,0.9,11,0,1
114,U,F,13,11,3,0
114,U,F,2.5,11,0,1
114,U,M,5,11,0,0
128,U,F,3,11,3,1
89,U,F,3.1,11,3,1
89,Y,M,2.8,11,1,1
89,U,F,4.2,11,3,1
89,U,F,4.3,11,1,1
114,U,F,5.3,11,2,0
114,Y,M,5.8,11,3,1
114,N,F,2.2,11,0,1
114,N,M,4.25,11,2,1
114,N,M,18.22,10,3,0
114,N,M,15.48,10,3,0
124,N,F,6.78,10,3,0
114,N,M,7.36,10,3,0
114,N,F,1,10,1,0
114,N,F,1,10,1,0
114,U,F,1,10,1,0
114,N,M,1,10,1,0
114,N,F,2,10,0,0
114,N,F,2,10,0,0
114,N,F,0.9,10,0,1
114,N,F,0.91,10,0,1
114,N,F,1,10,0,1
114,N,F,1,10,0,1
124,U,F,5,10,5,1
114,N,M,13,10,7,0
114,N,M,18,10,2,0
114,N,F,8,10,10,0
114,N,F,2,15,0,0
114,N,F,7,15,1,1
32,N,M,3.4,10,2,1
128,N,M,2.5,10,0,1
72,N,F,2.5,10,2,1
108,Y,M,11.7,11,1,1
114,Y,M,8.5,11,3,1
114,N,M,2,7,0,1
114,N,F,2,7,0,1
114,N,F,25,7,3,1
114,N,M,8,11,2,1
114,N,F,4,11,0,1
114,N,M,7,11,1,1
114,N,M,6,11,2,0
128,Y,M,2,7,3,1
72,N,M,5,11,1,1
72,N,M,4.8,11,0,1
128,Y,M,6.8,11,2,1
114,N,M,2.8,11,0,1
114,N,M,2.5,11,0,0
114,N,M,2.1,11,0,0
114,N,M,2.5,11,0,0
114,U,F,2.3,11,0,0
114,N,M,3.8,11,10,0
114,U,F,1.5,11,0,0
114,U,Q,15,11,4,0
114,U,F,6.1,11,0,0
122,U,F,18,11,1,1
114,N,F,6,11,3,0
125,N,M,8.1,11,3,1
101,U,F,4,7,8,0
114,N,Q,12,11,3,0
89,U,M,2,11,5,1
72,N,M,3,11,4,0
114,Y,M,5,11,1,1
101,U,F,4.5,11,10,0
103,U,F,18,11,4,1
128,U,M,4,11,10,0
114,N,M,1.8,11,0,0
114,U,F,1.2,11,0,0
114,N,F,4.2,11,0,1
20,N,M,10,12,0,1
114,N,M,15,12,6,1
114,N,M,15,12,3,0
114,U,M,5,12,0,0
114,N,M,5,12,0,0
114,N,M,5,12,0,0
114,N,M,5,12,0,0
114,N,M,5,12,0,0
114,N,F,5,12,0,0
114,N,F,5,12,0,0
114,N,F,5,12,0,0
114,N,F,5.9,12,0,0
114,N,M,10,12,0,0
114,N,F,3,9,0,1
128,Y,M,5.7,9,5,0
32,N,M,2,12,0,0
114,N,M,4.2,12,0,1
114,N,M,8.3,12,0,1
114,N,M,6.5,12,0,1
114,N,F,4,12,0,1
32,N,F,5,12,5,1
72,U,M,3,12,4,1
114,N,F,5.75,9,0,0
114,U,F,15,12,3,1
38,U,F,5.6,12,1,1
114,N,M,20,12,1,1
125,N,M,7,12,1,1
114,N,F,0.6,12,0,0
114,N,F,5.3,12,2,0
114,U,F,6,12,3,0
114,N,F,3.5,10,2,1
128,N,M,2.43,12,5,1
114,U,F,15,12,2,0
128,N,M,5.5,12,4,1
128,N,M,4.7,12,4,1
114,N,M,15.64,10,3,0
114,N,M,8.95,10,1,0
113,Y,M,4.18,10,2,0
72,N,F,1,12,1,1
114,U,F,6,11,5,0
114,U,M,3,11,0,1
114,U,M,3,11,0,0
114,U,M,3,10,2,0
114,U,M,15,10,1,0
67,N,M,19.47,10,1,1
114,Y,M,6,14,2,0
108,U,F,4,10,1,1
67,U,F,16,10,0,0
114,U,F,2,10,0,1
114,U,F,2,10,0,1
114,N,F,2.5,10,0,1
32,N,M,1.62,10,2,1
114,N,F,13.7,10,5,0
114,N,M,1,15,0,1
32,N,M,4,10,3,0
114,U,M,2,10,1,0
114,U,F,2,10,0,0
114,U,F,2,10,0,0
114,U,F,2,10,0,0
114,U,F,2,10,0,0
114,U,M,2,10,0,0
114,U,M,2,10,0,0
114,U,M,2,10,0,0
114,U,M,2,10,0,0
114,U,F,14,10,5,0
45,U,F,19,10,6,0
114,N,M,17.8,10,1,1
114,N,M,5.7,10,2,1
114,N,M,6,10,0,1
38,N,M,4,10,1,1
114,N,M,3.25,10,0,0
114,N,F,3.26,10,0,0
114,N,F,3.14,10,0,0
114,N,F,2.8,11,0,0
114,N,M,3.2,11,0,0
114,N,M,4.5,11,0,0
114,N,M,14,11,0,0
114,N,F,11,11,2,0
114,N,F,17.5,11,0,0
114,N,M,4,11,0,0
114,N,M,3.7,11,0,0
114,N,F,2.7,11,0,0
114,N,M,3.8,11,0,0
114,N,F,17.9,11,2,0
114,N,M,1.5,11,0,1
114,N,M,1.5,11,0,1
114,N,M,1.5,11,0,0
114,N,F,7.9,11,0,0
114,N,F,2.2,11,0,0
114,N,F,2.1,11,0,0
114,N,F,2.5,11,0,0
114,N,M,2.5,11,0,0
114,N,F,14,11,1,0
114,N,F,6.5,11,0,0
114,N,F,6.4,11,0,0
114,N,F,14,11,1,0
114,N,M,14,11,0,0
114,N,F,3,11,0,0
114,N,F,4,11,0,0
114,N,M,6,11,0,0
114,N,M,3,11,0,0
114,N,F,1.5,11,0,1
114,N,M,1.5,11,0,1
114,N,F,1.5,11,0,1
114,N,M,1.5,11,0,1
114,N,F,1.5,11,0,1
114,N,M,1.5,11,0,1
114,N,F,1.5,11,0,1
67,U,F,15,11,5,0
114,U,M,1,11,0,1
114,N,M,3.5,11,0,1
114,U,M,4,11,0,1
114,N,F,1.3,11,0,0
114,N,M,6,11,3,1
128,Y,M,5,11,5,1
114,N,M,4,11,4,0
114,N,F,4,11,2,0
114,U,F,2,7,2,0
114,U,F,3,7,2,0
114,U,M,10,7,3,1
114,U,F,5,7,3,1
114,N,F,8,11,0,1
114,N,M,12,11,0,1
114,N,F,4,11,2,1
#N/A,U,F,6,11,2,0
114,U,F,7,11,2,0
101,U,F,2.7,11,4,1
114,N,M,25,11,2,1
50,U,F,8.4,11,2,0
54,U,F,36,11,5,1
114,N,M,6.9,11,0,0
118,U,F,45,11,2,1
114,N,M,18,11,3,1
114,U,Q,15,11,3,0
101,U,M,5,11,5,1
114,N,F,4,11,0,0
114,N,M,5,11,0,0
114,N,M,5,11,0,0
114,N,F,5,11,0,0
114,N,M,5,11,0,0
114,N,M,5,11,0,0
114,N,F,3.21,11,0,0
32,U,F,4,11,7,1
114,N,M,3.5,11,0,0
114,N,M,1.7,11,0,1
114,N,M,3,11,0,1
128,N,M,5,11,3,0
114,U,F,11.7,11,1,0
114,U,F,9.4,11,0,0
114,U,F,16,11,0,0
27,N,M,11.5,11,0,1
114,Y,M,6,8,2,0
114,N,M,10,8,2,0
114,N,M,1,8,0,0
114,N,F,1,8,0,1
114,N,F,1,8,0,0
114,N,M,2,8,0,0
114,N,M,2,8,0,1
67,N,F,13,12,0,1
72,U,M,4,9,2,1
114,U,M,3,9,0,1
114,U,M,4,9,0,0
114,U,M,4,9,0,1
114,U,F,6,9,4,0
114,U,F,2,9,0,1
32,N,M,3.6,7,1,1
114,N,M,4.8,7,0,1
114,N,F,5.5,12,0,1
72,N,M,3,12,5,1
67,U,M,26,12,3,0
114,N,M,2,12,0,0
72,U,F,3,12,7,1
67,N,F,20,14,1,1
114,N,F,2,14,0,0
114,N,F,10,10,3,0
114,N,M,10,10,5,0
114,U,M,7,10,5,0
114,N,M,24,10,2,0
74,U,F,9.8,10,1,1
114,N,M,2.2,10,0,1
114,N,F,1.7,10,0,1
114,N,F,4.6,10,0,1
72,Y,M,5.6,10,6,0
113,Y,M,5.4,10,4,1
114,N,M,10,7,3,1
114,N,F,7,7,1,1
114,N,F,7,7,1,1
50,Y,M,5,7,3,1
114,U,M,25,10,0,1
114,N,F,2,10,0,0
114,N,F,2,10,0,0
114,U,F,2,10,0,0
114,U,F,15,10,1,0
114,U,F,1,10,0,1
114,U,M,1,10,0,1
114,U,M,5,10,10,1
114,N,F,3.5,10,3,0
114,N,M,1.5,10,1,0
67,N,F,4,10,0,1
50,U,F,12,10,3,1
114,N,M,1,10,0,0
114,N,F,1,10,0,0
114,N,F,4,10,2,0
114,N,M,14,10,2,0
114,N,F,8,10,3,0
114,N,M,4,10,1,1
114,N,M,5,10,0,0
114,N,F,5.4,10,0,0
114,N,F,5.5,10,0,1
114,N,M,5.2,10,0,1
114,N,F,7,10,0,0
114,N,F,15,10,0,0
114,N,F,3,10,0,0
114,N,F,2,10,0,1
114,N,F,6,10,2,1
114,U,M,7,10,0,1
114,N,F,7,10,2,1
114,N,F,1,10,0,1
114,N,M,1,10,0,1
114,N,F,0.15,10,0,1
114,U,M,0.15,10,0,1
114,N,M,0.15,10,0,1
100,N,F,14,10,1,1
89,U,M,4,7,0,1
114,N,M,4,10,0,1
114,U,F,15,10,2,0
72,U,F,3.5,7,1,1
114,N,F,1.6,7,0,1
114,N,F,0.16,7,0,1
114,N,M,0.16,7,0,1
114,N,M,1.6,7,0,1
114,N,F,0.16,7,0,1
114,N,F,0.16,7,0,1
114,N,F,6,7,1,1
38,N,M,5,9,5,1
114,N,M,7,9,0,0
114,N,M,25,9,3,0
114,N,M,20,9,2,0
114,N,F,6,9,0,0
114,N,F,3,10,0,1
114,U,F,6,10,5,0
103,U,M,8,10,0,1
114,U,M,15,10,1,1
114,U,F,6,10,8,0
123,U,F,5,10,2,1
114,N,M,2.5,10,0,1
114,N,M,2.5,10,0,1
114,N,M,2.5,10,0,1
114,U,F,2.5,10,0,0
114,U,F,7.5,10,2,1
114,N,M,35,10,6,1
114,U,M,10,7,4,0
103,N,M,25,10,3,1
114,N,F,3,10,5,0
114,N,F,1,10,0,1
114,U,M,11,10,3,0
114,N,M,11.5,10,3,0
114,N,F,5,10,1,1
114,N,M,13,10,5,0
114,N,M,17.5,10,3,0
114,N,M,4.5,10,1,1
128,N,F,6.2,10,2,1
114,U,M,20,10,3,0
103,U,F,20,10,1,1
114,N,F,7.5,10,3,1
114,N,M,4.5,10,4,0
114,N,M,6.5,10,1,0
114,N,M,22.3,10,2,0
128,U,F,3,10,4,1
89,N,F,3.1,10,8,1
114,N,M,8,10,2,1
114,N,F,4,10,0,0
114,N,F,0.8,10,0,0
114,N,F,0.8,10,0,0
114,N,M,0.6,10,0,0
114,N,M,0.9,10,0,0
114,N,M,0.6,10,0,0
114,N,M,0.7,10,0,0
114,N,F,1,10,0,1
114,N,F,1,10,0,0
114,N,M,1.4,10,0,0
114,N,F,1.4,10,0,0
114,N,F,1.3,10,0,0
114,N,F,6.6,10,5,1
114,N,M,0.7,10,0,0
114,N,F,4.2,10,5,0
124,N,M,5.3,10,2,0
72,Y,M,3.8,10,6,1
114,N,M,15.4,7,2,0
69,N,F,4.2,10,0,1
114,U,F,4,10,7,0
114,U,F,4.5,10,2,0
72,Y,M,4,10,4,1
114,N,F,20,10,2,1
205,U,F,8,10,3,1
114,U,F,12.5,10,6,1
114,U,F,1.3,10,0,1
72,N,M,3,10,5,1
72,N,M,4.5,10,5,1
114,U,M,1.3,10,0,1
114,N,M,15,10,3,1
114,N,M,9,10,2,1
72,U,F,3,10,6,1
114,N,F,3.5,10,0,1
114,N,M,7.3,10,0,0
101,N,F,4,10,1,1
114,U,F,12,12,2,0
114,N,M,7.24,10,1,0
114,U,F,2,10,0,0
114,U,M,4,10,2,0
72,N,F,1.5,10,0,1
114,U,F,5,7,0,0
114,U,F,5,7,0,0
114,U,F,5,6,0,0
114,U,F,2,12,0,0
124,U,M,7,10,2,1
114,N,F,3.4,10,3,0
114,N,M,1.8,10,0,1
114,N,M,2.5,10,0,1
108,N,F,8.7,10,1,1
128,Y,M,4,10,2,1
114,N,M,5,15,1,0
114,N,F,1.5,10,0,1
114,N,M,10.2,7,2,0
67,N,F,20,11,2,0
114,N,F,12,11,2,0
72,U,F,2.4,11,3,1
87,N,F,4.5,12,3,1
67,N,M,17,10,2,0
114,N,F,2.6,10,0,0
114,U,F,11.5,10,1,0
114,U,M,14,10,2,0
114,U,F,8,10,0,0
114,U,F,10.5,10,3,0
114,U,F,11,10,0,0
114,N,F,18.2,10,2,0
114,N,M,5,10,0,0
114,N,M,5.8,10,0,0
114,N,F,4.2,10,0,0
114,N,F,2.3,10,0,0
114,N,F,2.9,10,0,0
